RecID,idtruth
B896869,79262
C744188,79262
C744189,79262
C744190,79262
A767656,79263
A921640,79263
B916618,79263
A956022,79264
C744191,79264
C744192,79264
A840396,79265
C744193,79265
A874722,79266
B910031,79266
B935814,79266
C744194,79266
A978079,79267
B905007,79267
C744195,79267
A740252,79268
A771954,79268
B791731,79268
B953338,79268
C744196,79268
C744197,79268
A962901,79269
B832968,79269
A944491,79270
A949849,79270
A953233,79270
B842828,79270
B977081,79270
C744198,79270
B854730,79271
C744199,79271
A861855,79272
A970418,79272
A904151,79273
A942141,79273
B956340,79274
A761435,79275
C744200,79275
B763121,79276
B806686,79276
B944555,79277
A749328,79278
A963260,79278
B764346,79278
B868670,79278
C744201,79278
C744202,79278
A796784,79279
A823448,79279
B819794,79279
B929878,79279
C744203,79279
A832561,79280
C744204,79280
A824685,79281
B767744,79281
B839309,79281
C744205,79281
C744206,79281
C744207,79281
A766431,79282
A964302,79282
B842501,79282
C744208,79282
C744209,79282
A925722,79283
B780148,79283
B821984,79283
C744210,79283
A782147,79284
B899213,79284
B922121,79284
C744211,79284
C744212,79284
C744213,79284
C744214,79285
C744215,79285
A767835,79286
A891516,79286
C744216,79286
C744217,79286
C744218,79287
C744219,79287
C744220,79287
C744221,79287
C744222,79287
B858446,79288
B863626,79288
C744223,79288
B980552,79289
B998146,79289
C744224,79290
A872847,79291
A912421,79291
B778706,79291
C744225,79291
C744226,79291
A917021,79292
C744227,79292
C744228,79292
C744229,79292
C744230,79292
A928054,79293
A895443,79294
B836339,79294
C744231,79294
C744232,79294
C744233,79295
C744234,79295
A883282,79296
A950231,79296
B934096,79296
C744235,79296
C744236,79296
C744237,79296
B793219,79297
B973381,79297
C744238,79297
C744239,79297
A939723,79298
A980907,79298
B972653,79298
C744240,79298
C744241,79298
A833142,79299
A909037,79299
C744242,79299
C744243,79299
C744244,79300
C744245,79300
C744246,79300
C744247,79300
A959845,79301
B757640,79301
B873261,79301
C744248,79301
B951743,79302
A816593,79303
A862185,79303
B758291,79303
C744249,79303
A847635,79304
B866151,79304
B916171,79304
B919995,79304
B937410,79304
A785970,79305
A973110,79305
B890193,79305
B895901,79305
C744250,79305
B994936,79306
B782796,79307
A884123,79308
C744251,79308
C744252,79308
A863698,79309
C744253,79309
C744254,79309
C744255,79309
B960171,79310
C744256,79310
C744257,79310
A858988,79311
A983714,79311
B974933,79311
C744258,79311
A910823,79312
B769267,79312
B910577,79312
B958544,79312
C744259,79312
C744260,79312
A752987,79313
A882582,79313
C744261,79313
A760448,79314
A852776,79314
B843726,79314
B886432,79314
C744262,79314
A759295,79315
A778153,79315
A871224,79315
C744263,79315
C744264,79315
C744265,79315
A837681,79316
B775200,79317
C744266,79317
C744267,79317
B841737,79318
C744268,79318
A734406,79319
A824789,79319
A934047,79319
B917241,79319
B950558,79319
C744269,79319
B922611,79320
C744270,79320
C744271,79320
A935231,79321
B822056,79321
B885128,79321
B938419,79321
A925726,79322
C744272,79322
C744273,79322
A762217,79323
A924306,79323
B922983,79323
C744274,79323
C744275,79323
C744276,79323
C744277,79324
C744278,79324
A739905,79325
A876981,79326
B795792,79326
B845255,79326
C744279,79326
C744280,79326
A794470,79327
A997208,79327
B847063,79327
C744281,79327
C744282,79327
A898073,79328
B842118,79328
C744283,79328
B906965,79329
B946147,79329
B974506,79329
C744284,79329
C744285,79329
C744286,79329
A750922,79330
A821815,79330
C744287,79330
A991948,79331
B787559,79331
B843711,79331
C744288,79331
C744289,79331
C744290,79331
A775466,79332
A901150,79332
B990886,79332
C744291,79332
A882475,79333
C744292,79333
C744293,79333
C744294,79333
A803894,79334
C744295,79334
A866004,79335
A880735,79335
B765578,79335
B806154,79335
A833249,79336
A931553,79336
B866386,79336
B987591,79336
C744296,79336
C744297,79336
A862450,79337
B993476,79337
C744298,79337
C744299,79337
C744300,79338
A928194,79339
B800868,79339
C744301,79339
C744302,79339
C744303,79339
A746180,79340
A856318,79340
B810877,79340
A911279,79341
B840702,79341
C744304,79341
B771859,79342
C744305,79342
A851126,79343
C744306,79343
C744307,79343
C744308,79343
A807143,79344
A931625,79344
B843909,79344
B912572,79344
B981271,79344
A767251,79345
C744309,79345
B965034,79346
C744310,79347
C744311,79348
A759479,79349
B799276,79349
B864237,79349
B996166,79349
C744312,79349
C744313,79349
A956270,79350
A864878,79351
B808869,79351
B815883,79351
C744314,79351
C744315,79351
C744316,79351
A817247,79352
A872116,79352
A877571,79352
A898074,79352
A750943,79353
A939583,79353
C744317,79353
C744318,79353
A848842,79354
A903342,79354
B961801,79354
C744319,79354
C744320,79354
A866653,79355
A890686,79355
B880749,79355
C744321,79355
A813038,79356
A963673,79356
B832588,79356
A856404,79357
B830918,79357
B912608,79357
C744322,79357
C744323,79357
A979956,79358
B901048,79358
C744324,79358
A821115,79359
B989811,79359
C744325,79359
C744326,79359
C744327,79359
A849905,79360
A750272,79361
B825740,79361
B858066,79361
B984950,79361
C744328,79361
B880110,79362
C744329,79362
C744330,79362
C744331,79362
C744332,79362
A739593,79363
A752130,79363
A812214,79363
A913461,79363
C744333,79363
A818799,79364
C744334,79364
C744335,79364
A912246,79365
A993775,79365
B827680,79365
C744336,79365
B802014,79366
B962213,79366
C744337,79366
A784898,79367
A891973,79367
B851965,79367
C744338,79367
C744339,79367
C744340,79367
A890611,79368
A953958,79368
A979923,79368
C744341,79368
C744342,79368
B832597,79369
C744343,79369
A867619,79370
A998465,79370
A977144,79371
C744344,79371
C744345,79371
A810392,79372
A840760,79372
B766584,79372
B798009,79372
C744346,79372
A758752,79373
B947407,79373
C744347,79373
C744348,79373
C744349,79373
C744350,79373
A930756,79374
C744351,79374
C744352,79374
C744353,79374
C744354,79374
B768128,79375
B751751,79376
C744355,79376
B895336,79377
C744356,79377
C744357,79377
A752134,79378
A870355,79378
B864258,79378
C744358,79378
C744359,79378
C744360,79378
A787628,79379
A815362,79379
A937680,79379
C744361,79379
C744362,79379
A789818,79380
A896739,79380
C744363,79380
C744364,79380
A811615,79381
B981291,79381
C744365,79381
C744366,79381
A917340,79382
A803231,79383
C744367,79383
C744368,79383
C744369,79383
C744370,79383
A776627,79384
A797108,79384
A789321,79385
B754410,79385
B805734,79385
B886208,79385
C744371,79385
A894222,79386
B943037,79386
C744372,79386
C744373,79386
C744374,79386
A768187,79387
A873549,79387
A903279,79387
B851719,79387
C744375,79387
C744376,79387
A844092,79388
A828512,79389
B873744,79389
B901556,79389
B991697,79390
B971677,79391
C744377,79391
C744378,79391
A869075,79392
A942355,79392
C744379,79392
A930769,79393
C744380,79393
C744381,79393
A952534,79394
B859548,79394
C744382,79394
A971521,79395
C744383,79395
C744384,79395
C744385,79395
A867081,79396
B988736,79396
A871304,79397
A920563,79397
A949077,79397
B946365,79397
C744386,79397
C744387,79397
A739242,79398
A796468,79398
A848398,79398
A905655,79398
C744388,79398
B753048,79399
B987750,79399
C744389,79399
A756184,79400
B913979,79400
B975575,79400
C744390,79400
C744391,79400
C744392,79400
A937046,79401
A962448,79401
B754507,79401
B866116,79401
B803507,79402
B888004,79402
C744393,79402
A880791,79403
A814231,79404
A851891,79404
A997748,79404
A828789,79405
A982138,79405
B829531,79405
B944300,79405
C744394,79405
A853270,79406
B931810,79406
A841106,79407
A899096,79407
C744395,79407
C744396,79407
C744397,79407
C744398,79407
A988686,79408
B964247,79408
A983173,79409
B823421,79409
C744399,79409
C744400,79410
B896451,79411
B966743,79411
B833972,79412
B882679,79412
B946750,79412
C744401,79412
C744402,79412
C744403,79412
A862462,79413
A924140,79413
C744404,79413
C744405,79413
B926398,79414
B999161,79414
C744406,79414
C744407,79414
C744408,79414
C744409,79414
A877946,79415
A898189,79415
A995387,79415
A749098,79416
B852531,79416
C744410,79416
C744411,79417
C744412,79417
A754818,79418
A787771,79418
A811933,79418
A927433,79418
C744413,79418
A844245,79419
B797450,79419
B808392,79419
B900511,79419
C744414,79419
A997759,79420
B785477,79420
B787151,79420
C744415,79420
A838143,79421
A944828,79421
A963069,79421
B806588,79421
C744416,79421
A778324,79422
B874016,79422
A747650,79423
B898590,79423
C744417,79423
C744418,79423
A830196,79424
A909471,79424
A919392,79424
B850892,79424
B937134,79424
C744419,79424
A801593,79425
A858209,79425
A897133,79425
C744420,79425
C744421,79425
B891960,79426
B955362,79426
C744422,79426
C744423,79426
B844935,79427
A942821,79428
A900420,79429
A991491,79429
B913055,79429
B988260,79429
C744424,79429
C744425,79429
A844677,79430
B946900,79430
C744426,79430
C744427,79430
A770695,79431
A809509,79431
C744428,79431
C744429,79431
A971346,79432
B942889,79432
C744430,79432
C744431,79432
C744432,79432
C744433,79432
C744434,79433
A827228,79434
A961822,79434
B807776,79434
B868860,79434
B939696,79434
B976183,79434
A907915,79435
A952330,79435
B928324,79435
C744435,79435
C744436,79435
A973931,79436
B807527,79436
B889163,79436
B938716,79436
B996328,79436
C744437,79436
A771063,79437
B860749,79437
C744438,79437
B863030,79438
C744439,79438
C744440,79438
A816461,79439
A956026,79439
B895179,79439
A819385,79440
A954841,79440
B843387,79440
C744441,79440
A953808,79441
B765304,79441
B943079,79441
C744442,79441
C744443,79441
B885091,79442
B885879,79442
B803049,79443
B817684,79443
B838765,79443
B881950,79443
B930789,79443
B979780,79443
A819523,79444
A891510,79444
A969110,79444
B946322,79444
B971661,79444
B770930,79445
C744444,79445
C744445,79445
C744446,79445
A995731,79446
C744447,79446
C744448,79446
C744449,79446
C744450,79446
A760127,79447
A811733,79447
B847206,79447
A778615,79448
A833497,79448
B886791,79448
B903065,79448
B934201,79448
C744451,79448
A886230,79449
C744452,79449
C744453,79449
B908203,79450
C744454,79450
C744455,79451
B920314,79452
B967014,79452
C744456,79452
C744457,79452
C744458,79452
C744459,79453
C744460,79454
C744461,79454
A953978,79455
C744462,79455
C744463,79455
A842279,79456
C744464,79456
C744465,79456
B761389,79457
C744466,79457
C744467,79457
B813553,79458
C744468,79458
C744469,79458
B802987,79459
C744470,79459
A826496,79460
B775616,79460
B789868,79460
B814658,79460
C744471,79460
A960867,79461
B980944,79461
C744472,79461
C744473,79461
C744474,79461
C744475,79462
B760835,79463
B873494,79463
C744476,79463
C744477,79463
C744478,79463
C744479,79463
C744480,79464
A812196,79465
A850310,79465
C744481,79465
A921215,79466
A946594,79466
B972821,79466
C744482,79466
B865898,79467
A968946,79468
B882579,79468
C744483,79468
C744484,79468
A740336,79469
A757650,79469
B753185,79469
B771893,79469
B785522,79469
B872749,79470
C744485,79470
B758586,79471
B973395,79471
A965556,79472
C744486,79472
A778911,79473
A886915,79473
A947986,79473
C744487,79473
A769166,79474
A968431,79474
B797886,79474
B964686,79474
C744488,79474
C744489,79474
A787719,79475
A992917,79476
B791407,79476
B914420,79476
C744490,79476
A789874,79477
C744491,79477
C744492,79477
C744493,79477
C744494,79477
A914671,79478
B811194,79478
B986340,79478
C744495,79478
A884034,79479
A942794,79479
B862880,79479
C744496,79479
A813656,79480
C744497,79480
C744498,79481
A877135,79482
B756378,79483
B848376,79483
B936595,79483
C744499,79483
A805785,79484
A976519,79484
C744500,79484
A946566,79485
B765471,79485
B872431,79485
C744501,79485
A957398,79486
A781856,79487
B775498,79487
B852306,79487
C744502,79487
C744503,79487
A890493,79488
B785247,79488
B971331,79488
C744504,79488
C744505,79488
C744506,79488
A804748,79489
A846546,79489
C744507,79489
C744508,79489
C744509,79489
C744510,79489
A826285,79490
C744511,79490
C744512,79490
A828863,79491
A944053,79492
B776235,79492
C744513,79492
A752345,79493
A773435,79493
A811051,79493
B793922,79493
A807949,79494
B753256,79494
B981277,79494
C744514,79495
A896711,79496
B843487,79496
B852790,79496
B991742,79496
C744515,79496
C744516,79496
A865521,79497
B878803,79497
C744517,79497
C744518,79497
C744519,79498
B824765,79499
C744520,79499
A812980,79500
A882848,79500
B781345,79500
B968845,79500
C744521,79500
A922650,79501
A956130,79501
B795717,79501
C744522,79501
B758877,79502
B989484,79502
A848490,79503
A892103,79503
C744523,79503
C744524,79503
A738850,79504
A799516,79505
A932909,79505
C744525,79505
C744526,79505
A847562,79506
B774463,79507
B776707,79507
C744527,79507
C744528,79508
A987608,79509
B858817,79509
C744529,79509
C744530,79509
A735106,79510
C744531,79510
A870336,79511
B975674,79511
C744532,79511
C744533,79511
C744534,79511
A907112,79512
B753748,79512
B978533,79512
B936677,79513
C744535,79513
B820012,79514
A966284,79515
C744536,79516
C744537,79516
A933341,79517
C744538,79517
C744539,79517
C744540,79518
A772559,79519
C744541,79519
A764696,79520
A770415,79520
A877962,79521
B985023,79521
C744542,79521
C744543,79521
C744544,79521
C744545,79522
C744546,79522
C744547,79522
A796354,79523
A777858,79524
A812616,79524
A817070,79524
B908674,79524
B939415,79524
C744548,79524
B980807,79525
C744549,79525
A843529,79526
B828027,79526
A788422,79527
A831346,79527
B847477,79527
C744550,79527
A904178,79528
C744551,79528
A877668,79529
A898464,79529
A902656,79529
B988439,79529
A740085,79530
B877798,79530
B980020,79530
C744552,79530
C744553,79530
C744554,79530
A784290,79531
B837139,79531
C744555,79531
C744556,79531
C744557,79531
C744558,79531
A863100,79532
B965222,79533
C744559,79533
A834029,79534
A958078,79534
B811193,79534
B994570,79534
C744560,79534
C744561,79534
A824259,79535
C744562,79535
C744563,79535
C744564,79535
A766233,79536
A829818,79536
A921838,79536
C744565,79536
A906082,79537
A915097,79537
A977691,79537
B948596,79537
C744566,79537
A961284,79538
B887170,79538
B994474,79538
C744567,79538
C744568,79539
A856164,79540
C744569,79540
C744570,79540
C744571,79541
C744572,79541
B803006,79542
C744573,79542
C744574,79542
C744575,79542
C744576,79542
C744577,79542
C744578,79543
C744579,79544
B933786,79545
C744580,79545
A804349,79546
C744581,79546
C744582,79546
A743468,79547
B771222,79547
C744583,79547
B937516,79548
C744584,79548
A834362,79549
B853765,79550
B926536,79550
A825352,79551
B782014,79551
C744585,79551
C744586,79551
C744587,79551
C744588,79551
B785234,79552
B800393,79552
B837316,79552
C744589,79552
C744590,79552
A969595,79553
